senderID,amount,transactionDate,hasMemo,receiverID,senderAcctTenure,receiverAcctTenure,transactionType,transactionDistance,fraud
47108,89.94,20220108,0,96454,1063,800,Personal,37.87,0
88960,75.76,20220927,1,93673,1035,833,Bill,15.69,0
50600,48.78,20220226,0,98873,388,794,Personal,34.22,0
34250,43.92,20220315,1,91935,200,89,Gift,4.94,0
44732,86.37,20220301,0,90801,829,817,Personal,8.2,0
86601,1.72,20220517,1,95578,833,476,,31.79,0
29831,51.58,20220625,1,92233,820,797,Personal,18.79,0
46392,2.4,20220721,0,95613,439,99,,9.14,1
55245,8.32,20221001,1,91017,953,595,Gift,25.22,1
87998,125.83,20220109,1,92631,354,322,Bill,23.11,0
17268,71.99,20220927,0,95537,797,488,,6.08,0
54347,41.45,20220511,0,98167,69,321,Personal,10.76,0
29738,66.16,20220531,1,94958,910,1045,Bill,37.09,0
87998,130.53,20220805,1,92364,354,342,Bill,11.25,0
16904,76.78,20220802,1,99230,838,792,Bill,10.98,0
63222,71.42,20220922,0,92631,885,322,Bill,20.31,0
75542,1.27,20220719,1,92631,60,322,,9.99,0
75914,62.23,20220902,1,96454,383,800,Bill,30.94,0
62892,24.5,20220610,0,90244,1073,996,Bill,18.96,0
48197,86.89,20220705,1,94412,225,225,,3.35,0
14732,79.47,20220429,0,92631,385,322,Bill,22.81,0
86701,74.88,20221017,0,91533,130,671,Gift,1.35,0
55591,26.84,20220524,0,91224,89,996,Bill,7.92,0
86891,21.57,20220308,1,94482,770,475,Gift,14.99,0
42105,60.52,20221022,0,99329,986,526,Personal,14.29,0
46266,16.13,20220911,0,95083,690,207,Personal,28.57,1
88598,109.26,20221112,0,95578,543,476,Personal,14.43,0
88598,50.22,20220903,0,94309,543,130,,0.79,0
16099,277.49,20220610,0,96120,799,661,Personal,6.5,0
50247,29.07,20220114,1,96120,827,661,,0.06,0
23235,130.49,20221111,0,93761,239,527,,23.91,0
16099,27.92,20220822,0,97673,799,152,Bill,23.65,0
83687,17.14,20221229,0,90232,951,320,Personal,0.82,0
45871,29.3,20220318,1,99410,166,636,,10.09,0
53502,66.86,20220919,0,98406,713,662,Bill,33.56,0
24429,158.49,20221108,0,92631,188,322,,25.23,0
19877,76.09,20220121,1,92702,118,399,Personal,21.01,0
86601,67.14,20220907,0,99331,833,581,Bill,15.63,0
75560,57.28,20221026,1,94544,605,903,Bill,7.79,0
12479,61.13,20221231,0,91034,711,505,Bill,20.08,0
14236,29.98,20220312,0,93772,268,624,Personal,18.86,0
77586,11.22,20220717,1,90563,140,229,Gift,12.26,0
19423,20.25,20220724,0,95154,845,916,Bill,19.25,0
11897,56.28,20221116,1,91809,1093,819,Bill,15.11,0
78649,58.79,20220225,0,93761,690,527,,22.97,0
53502,137.19,20221103,0,93916,713,1071,Bill,12.11,0
74400,103.39,20220406,0,95636,1077,183,Bill,26.81,0
16571,227.16,20221020,1,95517,119,538,Bill,15.11,0
55591,44.78,20220218,1,90563,89,229,Bill,7.03,0
54699,176.38,20221206,0,90237,673,918,Bill,6.82,0
40115,120.48,20220115,1,94482,828,475,Gift,14.75,0
23728,80.85,20220819,0,96851,699,534,Personal,24.3,0
32084,126.27,20221029,1,92963,619,449,Personal,2.7,0
87695,30.07,20220207,0,97761,997,336,Bill,,0
79088,16.06,20220514,1,97119,93,860,Personal,22.96,0
62627,100.89,20220723,0,96454,808,800,Bill,2.13,0
87998,233.47,20221006,1,94007,354,65,Personal,21.7,0
43104,149.73,20220921,1,91925,639,700,Personal,1.6,0
66381,131.88,20221225,1,98838,114,,,11.71,0
40438,59.87,20220514,1,98746,814,322,Personal,1.63,0
51047,146.26,20221105,0,91577,1081,654,Personal,15.89,0
74819,65.48,20220823,1,99214,621,840,Bill,39.22,0
29738,25.9,20220822,0,94544,910,903,Gift,5.33,0
80887,30.04,20220304,1,91300,779,903,Personal,0.7,0
60174,90.89,20220617,1,93164,52,1052,Personal,34.65,0
85942,205.33,20220820,0,97374,1060,90,Personal,9.72,0
58155,44.2,20221215,1,90873,568,491,Bill,40.17,0
55591,69.2,20220406,1,98517,89,427,Bill,3.13,0
50424,71.33,20220417,0,91381,93,789,Bill,27.66,0
69786,290.37,20221017,0,99385,1032,974,Bill,3.27,0
24515,212.55,20221003,0,96792,144,1081,Personal,17.44,0
77586,19.91,20220105,0,99922,140,637,Bill,27.67,0
23235,146.64,20221229,1,94783,239,986,Bill,19.87,0
10732,41.71,20220614,1,97339,140,951,Bill,4.84,0
58229,126.77,20220128,1,95809,153,666,Bill,11.24,0
35267,100.02,20220219,0,91807,241,773,Bill,22.11,0
16099,26.72,20220519,0,94092,799,80,Personal,12.72,0
81115,142.6,20220729,0,97119,394,860,Bill,8.21,0
80887,8,20221005,1,98244,779,432,Gift,14.22,0
67309,10.85,20220707,0,98167,845,321,,19.68,0
10732,43.92,20220123,0,93164,140,1052,Gift,12.15,0
53502,59.79,20220618,0,92151,713,1029,Bill,6.54,0
58768,138.79,20220529,0,92858,174,820,Gift,8.7,0
83421,224.07,20221124,0,90864,661,1077,Bill,3.09,1
11143,30.77,20220611,1,92133,981,118,Personal,0.56,0
64317,99.11,20220604,0,94260,193,354,Personal,2.03,0
83700,0.12,20220925,0,99214,662,840,Bill,17.28,0
46266,100.99,20221011,1,94260,,354,Gift,31.77,0
87630,129.73,20220429,1,98721,721,514,Personal,26.86,0
80809,42.79,20221227,0,96773,487,672,Personal,14.92,1
54699,3.02,20220920,1,93806,673,788,Bill,14.73,0
50501,151.05,20220604,0,98658,666,434,Personal,15.21,0
40115,103.65,20220608,1,98406,828,662,Bill,34.62,0
32078,145.26,20220507,1,98243,147,303,Bill,26.65,0
81115,36.67,20220811,1,97662,394,412,Bill,10.59,0
54242,24.09,20220511,0,98167,992,321,Bill,11.21,0
74662,3.81,20221021,0,90864,474,1077,Bill,22.42,0
77847,65.59,20221106,1,95636,789,183,Bill,6.42,1
52745,5.63,20221028,1,97761,716,336,Gift,25.11,0
31640,60.98,20220322,1,97662,245,412,Bill,8.25,0
10732,141.03,20220917,1,93317,140,291,Personal,1.77,1
14236,70.31,20220208,0,92952,268,157,,12.62,0
78649,137.92,20220419,0,90873,690,491,Bill,9.09,0
87769,85.9,20221022,0,92702,698,399,Personal,21.88,0
35414,212.81,20220531,0,92796,341,725,Gift,16.11,0
46266,101.4,20220619,1,97744,690,135,Personal,10.15,0
41654,13.55,20220727,0,99025,233,134,Bill,12.07,0
39949,129.36,20221230,0,95578,267,476,Bill,6.72,0
50424,123.79,20220613,0,92133,93,118,Bill,16.01,0
11329,102.32,20221117,0,95577,381,597,Gift,32.05,0
75293,77.4,20221006,0,95809,440,666,Bill,30.74,0
38750,87.73,20221117,0,94412,925,225,Bill,10.54,0
29673,158.01,20220620,1,98425,19,789,Bill,24.58,0
46502,4.66,20220223,1,90864,147,1077,,25.79,0
54794,43.35,20220228,1,94706,595,639,Bill,0.49,0
76903,60.38,20220509,0,95578,402,476,Bill,14.27,0
21959,22.42,20220711,0,96297,49,113,Personal,16.81,0
60010,49.87,20220813,0,94245,207,736,Personal,2.38,0
59403,108.45,20221014,0,91830,792,887,,6.57,0
63120,112.54,20220710,1,98244,700,432,Bill,23.17,1
70506,4.7,20221108,0,96454,472,800,,20.56,0
72688,58.13,20221125,0,98658,451,434,Personal,7.69,0
32078,124.97,20220411,0,99214,147,840,,19.65,0
34149,16.44,20220919,1,90612,428,641,Personal,21.82,0
31634,104.8,20220625,1,91017,742,595,Personal,8.93,0
77586,33.87,20220802,1,95613,140,99,Bill,3.34,0
24340,166.8,20221130,1,91966,449,147,Personal,13.41,0
75293,35.52,20220326,1,93005,440,83,Bill,11.92,0
65347,7.22,20221031,1,95484,488,662,Bill,9.37,0
81479,35.43,20220129,0,94260,292,354,Gift,10.95,0
12925,79.5,20221105,0,95613,334,99,Gift,2.22,0
65347,118.62,20221009,0,99025,488,134,Personal,8.14,0
71224,37.75,20221103,0,95511,63,158,Bill,5.7,0
60280,56.84,20220618,0,96515,916,340,Bill,3.09,0
66381,110.19,20220623,1,98721,114,514,,12.35,0
38179,14.09,20220504,1,95493,894,526,Personal,0.73,0
70506,156.29,20220227,1,98022,472,517,Personal,10.94,0
57784,20.22,20220817,0,94783,35,986,,5.84,0
77775,117.25,20220513,1,98878,850,593,Bill,6.68,0
85119,25.01,20220823,0,90028,103,742,Personal,17.24,0
54145,152.85,20220314,1,90237,322,918,,17.68,0
75293,40.1,20220115,1,99263,440,698,Bill,3.27,0
88815,168.25,20220820,1,97308,432,246,Gift,1.87,0
66381,19.95,20220322,0,90864,114,1077,Gift,7.82,0
37117,77.4,20220520,0,97804,783,599,,4.27,0
69190,115.57,20220504,0,95730,805,268,Bill,9.71,0
54794,76.6,20220305,0,95809,595,666,,24.02,0
34900,30.13,20220813,1,95238,517,533,Gift,7.22,0
61736,25.26,20220520,1,95809,648,666,Personal,0.26,0
16411,41.08,20220213,1,95517,717,538,Personal,10.94,0
79748,47.85,20220203,1,99410,262,636,Bill,1.7,0
53885,28.25,20221007,0,91017,602,595,Bill,18.84,0
14732,155.97,20220301,1,98493,385,498,Personal,8.75,0
66381,19.88,20221220,1,91830,114,887,Gift,15.99,0
79799,72.54,20220105,1,98365,427,273,Personal,4.47,0
52530,58.08,20220820,0,97744,1052,135,Bill,21.49,0
20714,172.3,20220206,0,99214,965,840,Personal,2.71,1
62627,62.19,20220123,1,95577,808,597,Bill,20.7,0
77775,138.58,20220610,1,90873,850,491,Bill,8.4,0
57984,20.32,20221029,1,91935,1049,89,Bill,24.1,0
84054,94.14,20220320,1,98406,172,662,Personal,11.78,0
17847,5.12,20220326,0,98244,577,432,,28.74,0
24515,192.43,20220817,0,93916,144,1071,Personal,10.06,0
14732,99.37,20221224,1,91807,385,773,Personal,12.88,0
61735,43.08,20220615,0,92133,413,118,,26.37,0
25235,150.53,20220128,1,99878,320,96,,15.25,0
75951,68.3,20221128,0,94509,751,619,Personal,9.26,0
16099,106.9,20220521,1,96515,799,340,Personal,14.76,0
34562,76.23,20221023,0,97761,1003,336,Bill,17.03,0
50501,64.08,20220422,0,99277,666,829,Gift,30.32,0
47646,86.63,20220417,0,94916,267,213,Bill,4.2,0
35267,125.22,20220110,1,95730,241,268,Gift,29.16,0
61735,91.33,20220407,0,95577,413,597,Bill,25.35,0
79355,103.43,20220704,1,99922,995,637,Bill,0.33,0
75542,25.59,20221122,0,94613,60,136,Personal,29.8,0
41654,9.94,20220415,1,94007,233,65,Gift,34.21,0
89720,78.41,20220803,0,98493,730,498,Bill,10.14,0
22586,32.66,20220621,1,95083,218,207,Bill,28.98,0
62248,51.69,20220731,0,98804,528,602,Personal,10.19,0
32084,8.2,20221216,0,98721,619,514,Personal,7.82,0
69190,124.74,20220616,0,95632,805,761,,12.34,0
78649,147.3,20220911,1,98937,690,1052,Bill,35.45,0
22586,120.05,20220921,1,95577,218,597,Bill,28.01,0
27223,24.65,20221205,1,94509,915,619,Bill,4.64,0
57784,165.21,20220619,0,94397,35,726,Gift,3.38,0
31634,238.7,20220607,0,97308,742,246,Bill,16.84,0
24429,89.65,20220809,1,92233,188,797,Bill,28.29,0
42666,7.68,20220410,0,92133,114,118,Gift,31.36,0
85119,109.11,20220118,1,92702,103,399,Bill,23.7,0
55101,193.64,20220125,0,92952,377,157,Gift,8.59,0
54347,60.96,20221114,1,98937,69,1052,Bill,1.08,0
45871,158.32,20221107,1,92352,166,,Gift,28.37,0
40115,111.37,20221025,1,93589,828,93,Bill,14.39,0
72274,34.73,20220818,0,98079,943,168,Personal,0.01,0
63739,3.92,20220922,0,96307,449,827,Bill,19.38,1
27154,62.19,20220814,0,91577,168,654,Bill,0.47,0
18537,236.58,20220321,0,98244,712,432,Bill,11.51,1
33199,119.61,20220225,0,96925,947,570,Personal,18.47,1
54347,64.5,20221225,0,94139,69,628,Bill,0.4,0
22398,73.26,20220405,1,91300,764,903,Bill,43.67,0
82153,36.74,20220701,0,92631,417,322,Bill,9.93,0
87630,70.38,20220301,0,98771,721,417,,1.08,0
23728,31.61,20220828,0,91533,699,671,Bill,11.76,0
34900,197.02,20220604,1,98283,517,233,Gift,16.59,1
34149,168.06,20220415,1,98880,428,1006,Bill,5.45,0
59676,80.5,20220501,1,94567,612,918,Bill,41.36,0
79799,97.07,20221023,1,96875,427,845,Personal,11.31,1
53507,79.22,20220406,0,97119,533,860,Bill,0.06,0
88828,202.34,20221207,0,96297,713,113,Bill,6.13,0
88598,190.07,20220301,1,96875,543,845,Gift,1.17,0
63716,122.39,20221018,1,98878,784,593,,12.11,0
55591,28.44,20221101,1,94958,89,1045,Personal,28.78,0
76922,2.08,20220925,1,99111,861,819,Gift,27.51,0
58155,23.83,20220628,1,98723,568,432,Bill,3.36,0
69390,19.85,20220704,0,91115,285,947,Gift,1.81,1
86701,8.91,20221029,0,98878,130,593,Gift,13.92,0
43981,57.55,20220726,1,96144,1080,225,Gift,30.1,0
43792,183.94,20221105,0,96773,943,672,,3.79,0
89246,2.16,20220908,1,94715,666,224,Bill,4.27,0
16099,147.21,20220704,0,94992,799,193,Bill,13.19,0
74749,49.97,20220528,1,98243,594,303,Personal,11.48,1
89966,157.87,20220201,0,95773,528,677,Personal,6.58,0
86952,94.89,20220521,0,99807,792,223,Bill,2.2,0
75293,64.53,20220819,1,95636,440,183,Personal,9.75,0
67238,43.05,20220518,0,99305,407,397,Bill,19.01,0
11587,3.29,20220823,1,93960,493,414,Personal,14.94,0
81815,25.07,20220530,1,92346,667,325,Gift,10.71,1
64317,141.04,20220331,1,91863,193,941,,21.09,0
88598,104.29,20220311,0,95398,543,805,,50.69,0
22680,40.78,20220615,0,93544,797,797,Gift,23.07,0
52164,120.26,20220906,0,93544,224,797,Gift,9.62,0
72091,29.13,20220619,0,90868,533,814,Personal,4.66,0
29789,141.89,20220807,0,96925,378,570,Bill,1.8,0
51047,24.24,20221013,1,94309,1081,130,,0.28,0
17847,24.67,20220603,1,95206,577,781,Bill,22.3,0
78082,126.28,20221214,1,94309,246,130,Bill,21.04,1
43792,70.7,20220804,1,92133,943,118,Bill,18.79,0
15188,147.29,20221130,0,91809,726,819,Personal,18.41,1
33042,31.58,20220223,0,96454,676,800,Bill,5.23,0
23728,33.03,20221124,0,93761,699,527,Bill,13.98,0
66323,64.88,20221212,0,92346,837,325,Bill,0.75,0
53507,40.05,20220611,0,93471,533,493,Gift,21.49,0
88598,17.74,20220305,0,95013,543,993,Personal,9.57,0
25235,71.05,20220322,0,94512,320,1093,,30.52,0
24515,6.74,20220527,1,99807,144,223,,16.11,0
81139,104.16,20220315,0,98244,40,432,Bill,1.82,0
54145,63.95,20220513,1,94735,322,341,,6.48,0
82008,89.1,20220810,0,90868,204,814,Bill,1.1,0
76949,61.79,20220222,1,92421,859,570,Personal,18.7,0
71979,141.63,20220803,1,95238,705,533,Personal,11.91,0
34562,37.75,20220408,0,97673,1003,152,Personal,38.51,0
78649,6.74,20220808,1,95809,690,666,Personal,7.46,0
87695,118.9,20221102,1,92949,997,808,Personal,21.96,0
59403,107.64,20220927,1,95537,792,488,Bill,0.4,0
49185,46.51,20220610,0,93471,1063,493,Gift,2.79,0
12959,19.46,20220505,0,90864,881,1077,Bill,2.92,0
40771,83.58,20220801,0,92763,1033,941,Bill,1.35,0
42276,35.16,20220615,1,95949,847,385,Gift,17.5,0
87695,24.02,20220108,1,92151,997,1029,Bill,7.91,0
17847,29.86,20220526,1,91925,577,700,Personal,21.12,0
87769,67.61,20220714,1,99035,698,16,Personal,10.35,0
13064,57.29,20221001,0,94715,384,224,Gift,18.51,0
71224,166.64,20221229,0,92421,63,570,Bill,7.99,0
85021,90.03,20220805,1,94715,854,224,Gift,4.22,0
70776,59.87,20220714,1,98851,320,824,Personal,8.63,0
66323,82.84,20220110,0,92364,837,342,,0.64,0
61197,31.84,20220625,0,90864,543,1077,Bill,9.13,0
40438,107.32,20221005,1,91017,814,595,Bill,2.54,0
24429,200.99,20220206,0,97348,188,477,Personal,1.19,0
42306,65.59,20220812,1,93806,940,788,Personal,21.71,0
31202,57.22,20220401,0,94387,322,673,Bill,18.75,0
54145,88.11,20220923,1,97673,322,152,Bill,1.13,0
67238,160.66,20220418,1,94735,407,341,Bill,35.81,0
84054,33.76,20220504,1,91017,172,595,Bill,4.81,0
86442,34.26,20220412,0,91017,347,595,Personal,36.16,0
40438,74.31,20220401,0,95517,814,538,Personal,13.58,0
77081,32.13,20220215,0,94139,955,628,Bill,4.53,0
70893,94.53,20221123,1,96454,223,800,,25.07,0
29738,106.13,20220515,0,90998,910,449,Personal,15.39,0
16891,100.48,20220906,1,99518,830,859,Bill,18.43,0
33199,49.33,20220403,0,94412,947,225,Bill,21.78,1
26592,282.23,20220901,0,94309,525,130,Gift,31.52,0
24429,41.17,20220801,0,94398,188,408,Personal,23.52,0
59457,48.7,20221122,1,91935,741,89,Gift,34.29,1
16788,73.52,20220330,0,99025,548,134,Bill,,0
79748,179.36,20220613,0,96307,262,827,Bill,22.24,0
76922,100.91,20221207,1,99491,861,986,Gift,31.75,0
70327,59.25,20220405,0,93916,581,1071,Gift,10.59,0
81139,93.34,20220416,1,98365,40,273,Personal,2.37,0
57784,77.58,20220513,0,93772,35,624,Gift,0.62,0
82153,85.82,20220421,1,96307,417,827,Bill,41.51,0
83012,192.58,20220203,1,99214,918,840,Personal,425.43,1
26271,30.5,20220913,1,96454,617,800,Personal,28.24,0
29627,15.43,20220219,1,91935,71,89,Personal,11.21,0
45871,215.21,20220328,1,98244,166,432,Personal,8.57,0
61197,171.38,20220622,0,96459,543,788,Bill,27.43,0
23186,56.08,20220413,1,96428,477,717,Personal,8.01,0
85119,41.66,20220724,1,92366,103,262,Personal,17.26,0
52164,8.38,20221005,0,90563,224,229,Gift,1.2,0
53502,42.65,20221023,1,96307,713,827,Personal,17.96,0
47108,127.92,20220612,0,93964,1063,97,Personal,11.31,0
23186,66.09,20220117,0,97673,477,152,Personal,2.02,0
59459,43.1,20221129,1,99518,554,859,Personal,15.27,1
75914,30.33,20220816,0,93806,383,788,Gift,1.78,0
70780,11.57,20221220,1,97662,800,412,Gift,4.03,0
44157,0.06,20221002,0,96297,455,113,Personal,1.12,1
62218,149.48,20220515,0,98517,628,427,,13.61,0
61304,7.35,20221230,0,96502,94,666,Personal,28.73,0
80887,106.58,20221027,0,94956,779,303,Personal,6.14,0
85942,11.89,20220905,1,99807,1060,223,Bill,22.9,1
51457,108.98,20220626,0,98493,1032,498,Personal,2.42,0
70327,43.61,20221207,1,95527,581,402,Bill,18.27,0
45512,48.23,20220403,0,98243,643,303,Bill,16.29,0
23737,106.57,20220719,0,92346,631,325,Personal,1.36,0
80154,135.36,20221012,0,94309,281,130,Bill,29.09,0
50600,24.35,20220429,1,99035,388,16,Gift,37.01,0
87630,100.06,20221109,1,93761,721,527,Bill,4,0
41951,82.49,20220116,1,97119,124,860,,12.27,0
41654,84.18,20221101,0,93241,233,906,Gift,26.88,0
82767,87.21,20221021,0,95517,612,538,Personal,1.14,0
52350,68.98,20220924,0,90864,139,1077,Bill,2.87,0
44732,20.53,20220329,1,93544,829,797,Personal,12.07,0
24340,202.85,20220321,1,99329,449,526,Personal,13.8,0
33283,64.24,20220618,0,98880,505,1006,Personal,17.74,1
51787,38.52,20221122,1,95238,478,533,Personal,12.7,1
62974,88.27,20221025,0,99385,884,974,Bill,14.47,0
64317,47.6,20220809,1,96502,193,666,Personal,6.8,0
89246,107.89,20220905,1,94783,666,986,Personal,2.26,0
88960,7.9,20220528,1,95577,1035,597,,6.69,0
61197,132.67,20220613,1,91809,543,819,Gift,3.72,0
69405,138.88,20220723,0,98873,779,794,,30.34,0
16099,81.32,20220415,0,99277,799,829,Gift,8.08,0
27827,65.81,20220528,0,90864,1052,1077,Personal,4.97,0
44732,86.33,20220520,1,94309,829,130,Bill,21.31,0
24429,46.52,20220204,0,99111,188,819,Personal,3.29,0
41199,180.28,20220715,1,90563,607,229,Bill,20.27,0
32084,16.78,20221119,0,90188,619,120,Bill,2.83,0
52350,38.27,20220203,1,98658,139,434,Bill,4.7,0
55591,64.28,20220617,1,92196,,438,Gift,20.82,0
57496,86.96,20220611,0,96851,225,534,Bill,12.41,0
58567,23.2,20221231,0,98771,491,417,Personal,16.95,0
17847,112.67,20220209,0,92352,577,278,Gift,7.36,0
86199,17.45,20220818,1,90801,399,817,Bill,30.59,0
87998,160.94,20220727,0,99230,354,792,Personal,0.89,0
16099,113.55,20220723,1,91115,799,947,Gift,7.36,0
85021,18.64,20220419,0,95578,854,476,Bill,1.2,0
50424,92.2,20220926,1,97673,93,152,Bill,6.93,0
88940,22.88,20220719,0,98167,760,321,Personal,11.19,0
25235,47.65,20220202,0,98531,320,554,Bill,18.28,0
57647,97.48,20220423,1,95154,618,916,Bill,15.81,0
47864,79.18,20221010,0,99025,863,134,,23.91,0
50600,112.97,20220627,0,92421,388,570,Personal,29.73,0
77586,0.76,20220412,0,98406,140,662,Bill,0.16,0
34149,105.27,20220130,0,90873,428,491,Bill,30.22,0
25391,97.85,20220129,0,95484,805,662,Personal,43.61,0
75293,85.34,20220424,0,95527,440,402,Gift,20.56,0
61735,146.22,20220210,0,91863,413,941,Gift,0.61,1
66814,7.62,20221108,1,98838,97,245,,3.98,0
14732,46.93,20220414,1,90563,385,229,Gift,25.92,0
40865,45.74,20220312,1,95484,560,662,Gift,37.66,0
22586,116.96,20221224,0,91863,218,941,Gift,10.86,0
20684,73.63,20220719,0,96307,372,827,Bill,22.2,0
24724,75.67,20220924,0,94398,903,408,Personal,18.89,0
58567,94.32,20220127,1,96297,491,113,Bill,2.95,0
57496,23.59,20220714,1,90563,225,229,Bill,4.57,0
70893,47.53,20220414,0,92631,223,322,Bill,7.09,0
72274,83.62,20221121,0,99518,943,859,Bill,18.15,1
63920,94.07,20220719,0,92952,397,157,Bill,21.22,0
89766,8.75,20220408,0,96307,840,827,Personal,2.22,0
61197,221.07,20220331,0,95636,543,183,,0.86,0
70327,11.36,20221024,0,94397,581,726,Bill,12.54,0
82767,31.42,20220813,0,90868,612,814,Bill,7.95,0
11329,131.91,20220907,0,98283,381,233,Personal,24.23,0
60161,55.49,20221120,0,94007,570,65,,5.15,1
75293,102.29,20220625,0,91830,440,887,,17.17,0
87533,109.02,20220429,0,93164,558,1052,Bill,0.55,1
15330,15.78,20220226,0,96144,193,225,Bill,21.62,0
24515,208.18,20220915,0,99843,144,997,Bill,11.58,0
18864,86.74,20220606,0,95527,358,402,Personal,7.06,0
62248,15.96,20220824,0,96459,528,788,Bill,16.34,0
60010,78.97,20220115,1,98880,207,1006,Personal,17.14,0
54808,92.93,20220321,0,91034,841,505,Personal,0.16,0
75914,148.72,20220725,0,95809,383,666,Personal,20.27,0
44732,88.1,20220731,1,95636,829,183,Personal,7.42,0
75293,133.35,20221223,1,93317,440,291,Personal,20.91,0
34900,107.99,20220608,0,93916,517,1071,Gift,16.06,0
79789,17.9,20221021,1,96120,1044,661,Personal,2.15,0
39949,69.5,20221111,0,98721,267,514,Bill,32.12,0
89524,29.09,20220617,1,95083,1076,207,Bill,0.81,0
17959,1.03,20220602,1,94715,881,224,Bill,5.03,0
40115,97.25,20220528,0,94715,828,224,Personal,8.1,0
23186,33.42,20221027,1,96307,477,827,Personal,15.91,0
57784,4.97,20221226,1,95083,35,207,,38.53,0
55101,55.14,20220215,1,98658,377,434,Bill,32.37,0
82008,130.68,20220818,1,92858,204,820,Bill,12.31,0
74819,81.22,20220403,0,95206,621,781,,53.59,0
52530,25.51,20220807,0,94715,1052,224,Personal,2.01,0
76745,81.4,20220528,1,93471,399,493,Bill,4.32,0
66381,35.84,20220214,0,92352,114,278,Bill,3.08,0
41951,21.71,20220302,0,93317,124,291,Gift,7.27,0
25391,139.47,20220723,0,90864,805,1077,Gift,25.72,0
71224,105.71,20221103,0,91966,63,147,,33.85,0
14453,117.58,20220915,0,92963,523,449,Personal,40.18,0
61107,14.1,20221207,0,95154,611,916,Personal,1.68,1
33042,54.76,20221129,1,95784,676,1049,Bill,8.81,0
86271,91.2,20220621,0,94735,570,341,Bill,5.29,0
27134,157.39,20220327,1,93916,817,1071,Bill,5.3,0
70506,15.31,20220927,0,92763,472,941,Bill,0.78,0
54242,67.25,20220117,0,95550,992,997,Gift,17.91,0
70281,102.38,20221023,0,92133,332,118,Gift,16.2,0
